t,x,y,track_y,heading,error,correction,distance_cm,speed_cap,left_speed,right_speed,terrain_mult
2.68,48.191689288360905,40.15502210276797,41.841716855850464,-0.1456198203875126,0.2769331082326081,32.99005245836847,206.31567011154135,30.0,0.0,62.99005245836847,1.0
2.7,48.84681803202794,40.11332397049084,41.92059353503855,-0.06356301793734355,0.3332258975283089,35.64544196013524,205.6980853383962,30.0,0.0,65.64544196013523,1.0
2.72,49.48542378860906,40.12371709343823,42.03223737427451,0.01627327250119459,0.36170996714367426,33.86903235083051,205.0125197209387,30.0,0.0,63.86903235083051,1.0
2.74,50.19687879065509,40.199202303272656,42.19778817381779,0.10570430710678312,0.44756799762726235,41.54482768447082,204.46105375615997,30.0,0.0,71.54482768447082,1.0
2.7600000000000002,50.816177804865546,40.31474692013302,42.377690569282436,0.1844525042575203,0.4350031040618036,32.998557720589744,203.8316216889426,30.0,0.0,62.998557720589744,1.0
2.7800000000000002,51.40499927875671,40.471781971898,42.579888542104456,0.2606277478982316,0.4516142295953821,30.94019491256907,203.28170934702388,30.0,0.0,60.94019491256907,1.0
2.8000000000000003,51.97290633920747,40.66538354908729,42.80376361598772,0.32854827628951166,0.45270474009857253,27.168211356512025,202.52406303308118,30.0,2.8317886434879753,57.168211356512025,1.0
2.82,52.531350949123976,40.884790972970805,43.051523540792545,0.37436226762204866,0.4143596076010304,18.325596533014785,201.96550782280565,30.0,11.674403466985215,48.32559653301479,1.0
2.84,53.09666221017683,41.08584613487128,43.33010006484023,0.3417028063349926,0.2160776502306926,-13.063784514822432,201.33369690878172,30.0,43.06378451482243,16.93621548517757,1.0
2.86,53.670510548373706,41.26105482400708,43.64123079049779,0.2963324491898305,0.14966621845455438,-18.14814285806485,200.6353846902457,30.0,48.14814285806485,11.851857141935149,1.0
2.88,54.24728467224219,41.42637756907184,43.982384361598996,0.27914922680449283,0.1857211576999053,-6.873288954135068,200.28069218404772,30.0,36.87328895413507,23.12671104586493,1.0
2.9,54.81407416083988,41.62322694198211,44.344966230924605,0.3342727792053415,0.3537402809713731,22.049420960339468,199.68370270959352,30.0,7.950579039660532,52.04942096033947,1.0
2.92,55.37401738270857,41.83878108432994,44.729251672517535,0.36747151616852297,0.3129823614635344,13.279494785272597,199.28518245553067,30.0,16.720505214727403,43.2794947852726,1.0
2.94,55.932832458408,42.05724323476118,45.13800051935232,0.37267013957180406,0.2442292053857786,2.0794493613124327,198.87431576920176,30.0,27.920550638687565,32.079449361312435,1.0
2.96,56.48642977562842,42.28860876885463,45.567106847987226,0.39586802029500123,0.28142013993824666,9.279152289278866,198.54386552562778,30.0,20.720847710721134,39.27915228927887,1.0
2.98,57.030737505630896,42.541054990968476,46.01172629376023,0.43426496186610625,0.32098361247698026,15.358776628442012,197.92273353001013,30.0,14.641223371557988,45.358776628442016,1.0
3.0,57.56580565964351,42.81253624365737,46.469961779316975,0.46953174505214257,0.32029159714905214,14.106713274414526,197.52221956167202,30.0,15.893286725585474,44.106713274414524,1.0
3.02,58.081020330017225,43.12003233051329,46.93023397784804,0.5380860950230657,0.4129408825972021,27.421739988369268,196.98261860924507,30.0,2.578260011630732,57.42173998836927,1.0
3.04,58.57918356697794,43.45444732620102,47.39226118229381,0.5912006928302294,0.3946198976813066,21.24583912286547,196.35904267070708,30.0,8.754160877134531,51.24583912286547,1.0
3.06,59.059330334113234,43.83299590806952,47.8526410966892,0.6676287581540528,0.47241773255850183,31.142452259058675,195.73762857233032,30.0,0.0,61.14245225905867,1.0
3.08,59.60902974020976,44.35825626302862,48.39688456392898,0.7626672271378868,0.5947438575352721,46.030775187067235,195.28824416481575,30.0,0.0,76.03077518706723,1.0
3.1,60.012539510174555,44.802305658414944,48.8073996525339,0.8331927644479451,0.5204908157924053,28.21021492402332,194.8245313212581,30.0,1.7897850759766811,58.21021492402332,1.0
3.12,60.41383159843092,45.3244244906238,49.22435565799185,0.915507273254516,0.5878783177540214,35.851607045256706,194.3667826880439,30.0,0.0,65.85160704525671,1.0
3.14,60.75971630199914,45.857111347495135,49.590313151586166,0.9948986608980626,0.5986751291447169,33.51311011483729,194.04533565100536,30.0,0.0,63.51311011483729,1.0
3.16,61.07356867050875,46.36847881887057,49.92734851347762,1.0203270036403425,0.46754136353291287,10.17133709691195,193.72691803877652,30.0,19.828662903088052,40.17133709691195,1.0
3.18,61.38288244522076,46.88260427901956,50.2638768441005,1.0291784818423135,0.4148982692668465,3.540591280788435,193.52070075514277,30.0,26.459408719211567,33.54059128078843,1.0
3.2,61.67963445136226,47.404081264946065,50.59057749380817,1.0534371200510912,0.43807754370765883,9.703455283511053,193.32553907989816,30.0,20.296544716488945,39.703455283511055,1.0
